frame,timecode,name,X,Y,Z,min,max
23,00:00:00.767,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
23,00:00:00.767,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
24,00:00:00.800,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
24,00:00:00.800,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
24,00:00:00.800,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
25,00:00:00.833,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
25,00:00:00.833,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
25,00:00:00.833,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
26,00:00:00.867,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
26,00:00:00.867,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
26,00:00:00.867,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
27,00:00:00.900,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
27,00:00:00.900,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
27,00:00:00.900,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
28,00:00:00.933,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
28,00:00:00.933,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
28,00:00:00.933,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
29,00:00:00.967,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
29,00:00:00.967,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
29,00:00:00.967,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
30,00:00:01.000,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
30,00:00:01.000,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
30,00:00:01.000,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
31,00:00:01.033,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
31,00:00:01.033,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
31,00:00:01.033,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
32,00:00:01.067,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
32,00:00:01.067,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
32,00:00:01.067,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
33,00:00:01.100,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
33,00:00:01.100,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
33,00:00:01.100,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
34,00:00:01.133,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
34,00:00:01.133,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
34,00:00:01.133,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
35,00:00:01.167,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
35,00:00:01.167,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
35,00:00:01.167,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
36,00:00:01.200,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
36,00:00:01.200,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
36,00:00:01.200,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
37,00:00:01.233,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
37,00:00:01.233,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
37,00:00:01.233,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
38,00:00:01.267,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
38,00:00:01.267,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
38,00:00:01.267,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
39,00:00:01.300,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
39,00:00:01.300,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
39,00:00:01.300,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
40,00:00:01.333,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
40,00:00:01.333,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
40,00:00:01.333,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
41,00:00:01.367,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
41,00:00:01.367,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
41,00:00:01.367,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
42,00:00:01.400,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
42,00:00:01.400,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
42,00:00:01.400,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
43,00:00:01.433,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
43,00:00:01.433,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
43,00:00:01.433,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
44,00:00:01.467,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
44,00:00:01.467,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
44,00:00:01.467,rear_R.IK,0.000,-0.000,180.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
45,00:00:01.500,trunk.002,176.595,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
45,00:00:01.500,trunk.003,178.744,0.000,-0.000,"(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)","(178.7436326922675, 2.5106984772892595e-05, -5.50621850231581e-07)"
